Date,Open,High,Low,Close,Volume,Adj Close
2017-02-24,1385.70,1385.70,1385.70,1385.70,000,1385.70
2017-02-23,1401.00,1404.90,1378.00,1385.70,4125700,1385.70
2017-02-22,1415.00,1415.00,1391.80,1394.10,2494000,1394.10
2017-02-21,1393.10,1414.00,1389.85,1412.45,734100,1412.45
2017-02-20,1401.55,1402.85,1386.00,1393.30,1470400,1393.30
2017-02-17,1425.00,1432.65,1400.20,1402.50,2075300,1402.50
2017-02-16,1394.15,1403.00,1386.25,1393.55,2017200,1393.55
2017-02-15,1399.90,1409.80,1389.50,1399.15,2323300,1399.15
2017-02-14,1398.00,1403.65,1388.05,1398.15,1564000,1398.15
2017-02-13,1398.40,1398.40,1372.60,1392.05,1638900,1392.05
2017-02-10,1408.00,1410.00,1382.80,1388.55,1637500,1388.55
2017-02-09,1402.00,1421.20,1385.65,1396.90,2389600,1396.90
2017-02-08,1410.00,1410.00,1383.80,1401.10,2263200,1401.10
2017-02-07,1399.60,1410.00,1388.40,1407.25,2731300,1407.25
2017-02-06,1402.00,1411.85,1388.60,1400.30,2029500,1400.30
2017-02-03,1401.50,1408.00,1385.60,1397.45,2144200,1397.45
2017-02-02,1411.00,1411.00,1385.70,1401.30,2336000,1401.30
2017-02-01,1370.00,1417.45,1369.65,1412.10,2637800,1412.10
2017-01-31,1371.45,1388.20,1353.00,1365.85,2588100,1365.85
2017-01-30,1370.40,1379.40,1360.00,1371.90,2427400,1371.90
2017-01-27,1329.15,1379.00,1329.15,1373.70,4017400,1373.70
2017-01-26,1337.40,1337.40,1337.40,1337.40,000,1337.40
2017-01-25,1284.00,1341.45,1279.70,1337.40,5273300,1337.40
2017-01-24,1263.10,1282.00,1260.00,1280.75,1937400,1280.75
2017-01-23,1234.70,1262.00,1232.00,1259.75,2265500,1259.75
2017-01-20,1236.15,1245.00,1230.60,1237.30,1408900,1237.30
2017-01-19,1251.70,1251.70,1232.90,1242.40,1599700,1242.40
2017-01-18,1246.30,1260.95,1245.65,1249.05,1491300,1249.05
2017-01-17,1258.35,1261.00,1234.95,1245.80,1185400,1245.80
2017-01-16,1245.10,1264.00,1240.25,1256.90,1694000,1256.90
2017-01-13,1224.95,1250.60,1222.15,1247.50,2131700,1247.50
2017-01-12,1234.00,1242.95,1217.60,1221.10,1477800,1221.10
2017-01-11,1224.70,1233.00,1218.20,1230.05,1353700,1230.05
2017-01-10,1225.00,1227.95,1213.05,1217.25,2669800,1217.25
2017-01-09,1225.00,1229.00,1212.60,1223.55,2016500,1223.55
2017-01-06,1219.00,1232.00,1218.80,1222.35,2774400,1222.35
2017-01-05,1215.70,1220.40,1205.10,1217.20,3339700,1217.20
2017-01-04,1215.80,1224.50,1197.25,1212.10,2805900,1212.10
2017-01-03,1218.70,1222.60,1200.50,1214.00,3203300,1214.00
2017-01-02,1272.00,1272.00,1213.70,1217.10,2369300,1217.10
2016-12-30,1263.35,1269.75,1249.50,1262.60,1388800,1262.60
2016-12-29,1234.70,1261.55,1229.90,1257.20,2005400,1257.20
2016-12-28,1238.90,1248.05,1222.90,1237.95,2032700,1237.95
