Date,Open,High,Low,Close,Volume,Adj Close
2017-02-03,2209.70,2243.00,2191.00,2232.55,1076600,2232.55
2017-02-02,2170.05,2219.00,2153.00,2207.65,3004700,2207.65
2017-02-01,2220.00,2239.95,2155.55,2167.90,2432000,2167.90
2017-01-31,2320.00,2332.05,2200.05,2229.80,2333400,2229.80
2017-01-30,2341.00,2351.95,2318.15,2332.90,1288900,2332.90
2017-01-27,2345.05,2378.75,2345.05,2357.80,1435800,2357.80
2017-01-26,2353.00,2353.00,2353.00,2353.00,000,2353.00
2017-01-25,2322.60,2360.00,2318.05,2353.00,2055800,2353.00
2017-01-24,2304.00,2323.00,2290.00,2318.35,1141300,2318.35
2017-01-23,2265.00,2313.50,2259.80,2306.70,1159200,2306.70
2017-01-20,2287.00,2300.00,2265.00,2285.35,1018600,2278.85
2017-01-19,2295.00,2295.15,2282.95,2291.00,1125800,2284.484
2017-01-18,2278.00,2298.00,2265.45,2295.10,1568200,2288.572
2017-01-17,2254.90,2287.80,2252.80,2278.75,1504900,2272.269
2017-01-16,2250.00,2273.90,2228.00,2258.55,1682400,2252.126
2017-01-13,2348.00,2357.95,2237.85,2249.30,5117700,2242.903
2017-01-12,2324.40,2360.00,2304.00,2344.35,1285100,2337.682
2017-01-11,2315.00,2329.60,2280.20,2324.40,965600,2317.789
2017-01-10,2304.00,2329.80,2291.50,2315.35,766900,2308.765
2017-01-09,2275.00,2311.30,2257.00,2303.70,927200,2297.148
2017-01-06,2321.00,2329.35,2257.10,2281.40,1504900,2274.911
2017-01-05,2384.00,2389.95,2320.40,2334.40,1108200,2327.76
2017-01-04,2369.70,2388.85,2358.30,2379.50,710000,2372.732
2017-01-03,2361.25,2371.70,2343.30,2368.25,737600,2361.514
2017-01-02,2366.60,2375.10,2352.40,2361.35,411500,2354.634
2016-12-30,2354.90,2378.60,2345.65,2365.55,702800,2358.822
2016-12-29,2303.00,2359.90,2303.00,2351.70,981700,2345.011
2016-12-28,2326.70,2349.90,2303.15,2313.40,675200,2306.82
2016-12-27,2281.50,2330.00,2281.50,2323.40,647300,2316.792
2016-12-26,2266.00,2301.60,2266.00,2293.10,448700,2286.578
2016-12-23,2300.00,2317.75,2278.80,2288.10,559400,2281.592
2016-12-22,2306.00,2325.00,2286.20,2307.70,934100,2301.136
2016-12-21,2343.80,2343.80,2305.60,2313.60,1017400,2307.02
2016-12-20,2292.00,2345.00,2287.05,2339.30,1461300,2332.647
2016-12-19,2280.00,2297.70,2261.30,2288.90,667100,2282.39
2016-12-16,2277.00,2290.00,2252.00,2282.65,993600,2276.158
2016-12-15,2202.00,2272.10,2202.00,2259.30,2147700,2252.874
2016-12-14,2214.00,2224.70,2189.00,2207.60,935100,2201.321
2016-12-13,2218.00,2218.00,2183.00,2200.30,1073700,2194.042
2016-12-12,2194.80,2217.60,2163.00,2208.20,655800,2201.919
2016-12-09,2205.00,2219.90,2173.30,2195.25,794300,2189.006
2016-12-08,2160.50,2199.00,2160.00,2195.75,1619700,2189.505
2016-12-07,2182.20,2184.45,2145.65,2154.55,1032800,2148.422
2016-12-06,2190.00,2203.95,2169.90,2182.35,796700,2176.143
2016-12-05,2229.00,2237.85,2170.00,2186.00,1124700,2179.783
2016-12-02,2258.00,2270.80,2205.20,2221.85,999000,2215.531
2016-12-01,2277.00,2290.00,2254.05,2263.45,561500,2257.012
2016-11-30,2265.00,2294.75,2242.30,2276.05,1722900,2269.576
2016-11-29,2275.00,2292.00,2252.55,2259.85,721100,2253.423
2016-11-28,2294.00,2319.45,2251.90,2282.60,962100,2276.108
2016-11-25,2212.00,2307.25,2192.20,2300.35,2138000,2293.807
2016-11-24,2154.90,2207.60,2137.00,2188.45,1513100,2182.226
2016-11-23,2149.00,2162.95,2127.20,2156.35,637900,2150.217
2016-11-22,2132.00,2177.45,2122.05,2135.00,659400,2128.928
2016-11-21,2126.20,2140.00,2105.00,2132.90,896600,2126.833
2016-11-18,2142.00,2150.00,2104.20,2125.10,1070200,2119.056
2016-11-17,2185.00,2208.60,2130.15,2137.20,1252300,2131.121
2016-11-16,2145.10,2208.90,2138.00,2189.60,2009900,2183.372
2016-11-15,2116.90,2157.55,2051.90,2121.30,3145100,2115.267
2016-11-14,2101.15,2101.15,2101.15,2101.15,000,2095.174
2016-11-11,2147.05,2147.05,2086.20,2101.15,1199200,2095.174
2016-11-10,2204.80,2217.50,2140.80,2155.45,1086200,2149.319
2016-11-09,2180.00,2275.00,2142.85,2169.85,2250100,2163.679
2016-11-08,2280.45,2307.00,2260.00,2283.20,966800,2276.706
2016-11-07,2337.90,2344.90,2260.05,2277.05,1024000,2270.574
2016-11-04,2320.00,2336.15,2294.00,2330.55,591800,2323.921
2016-11-03,2294.00,2335.00,2284.50,2319.45,731600,2312.853
2016-11-02,2341.00,2344.00,2295.00,2304.05,1162500,2297.497
2016-11-01,2399.70,2399.70,2334.15,2350.00,1467300,2343.316
2016-10-31,2398.70,2398.70,2398.70,2398.70,000,2391.878
2016-10-28,2410.00,2415.10,2388.00,2398.70,876000,2391.878
2016-10-27,2379.70,2429.50,2365.50,2418.10,1470800,2411.223
2016-10-26,2398.60,2402.75,2372.50,2396.25,718500,2389.435
2016-10-25,2405.00,2414.60,2381.00,2398.45,886200,2391.628
2016-10-24,2428.20,2434.90,2402.55,2427.70,626500,2420.795
2016-10-21,2400.00,2431.90,2398.25,2428.65,629800,2415.261
2016-10-20,2396.90,2409.35,2386.00,2401.15,632900,2387.912
2016-10-19,2401.00,2410.00,2370.30,2395.10,992500,2381.896
2016-10-18,2376.00,2415.70,2354.80,2400.20,1064300,2386.968
2016-10-17,2368.90,2375.80,2344.40,2362.45,1364100,2349.426
2016-10-14,2315.00,2387.00,2291.00,2366.20,3870600,2353.155
2016-10-13,2363.30,2369.90,2320.90,2328.90,2586600,2316.061
2016-10-12,2380.30,2380.30,2380.30,2380.30,000,2367.178
2016-10-11,2380.30,2380.30,2380.30,2380.30,000,2367.178
2016-10-10,2369.90,2386.90,2355.05,2380.30,601000,2367.178
2016-10-07,2388.00,2388.00,2358.20,2367.80,908200,2354.746
2016-10-06,2395.00,2402.40,2372.75,2388.75,1133700,2375.581
2016-10-05,2408.00,2415.40,2376.10,2386.35,588100,2373.194
2016-10-04,2420.00,2425.05,2398.00,2405.15,890300,2391.89
2016-10-03,2450.00,2457.65,2401.10,2411.70,909400,2398.404
2016-09-30,2437.05,2449.80,2423.10,2430.80,1087600,2417.399
2016-09-29,2435.00,2456.50,2419.60,2437.80,1801900,2424.361
2016-09-28,2431.00,2437.50,2415.20,2423.05,865600,2409.692
2016-09-27,2401.10,2448.00,2401.10,2436.10,1019300,2422.67
2016-09-26,2401.10,2419.10,2395.00,2401.10,876700,2387.863
2016-09-23,2382.00,2403.85,2371.15,2398.10,900300,2384.879
2016-09-22,2425.25,2428.00,2371.10,2378.00,1428700,2364.89
2016-09-21,2407.70,2424.00,2400.70,2413.40,839000,2400.095
2016-09-20,2411.00,2416.90,2385.40,2406.50,592200,2393.233
2016-09-19,2365.00,2427.00,2350.00,2411.45,1401200,2398.156
2016-09-16,2336.70,2376.00,2320.00,2361.70,2179000,2348.68
2016-09-15,2339.95,2342.10,2316.75,2326.95,1409400,2314.122
2016-09-14,2362.00,2377.60,2310.00,2328.45,1034900,2315.613
2016-09-13,2359.05,2359.05,2359.05,2359.05,000,2346.045
2016-09-12,2337.00,2363.95,2324.00,2359.05,1012200,2346.045
2016-09-09,2329.70,2366.65,2320.05,2352.45,1371200,2339.481
2016-09-08,2360.00,2360.00,2284.75,2322.10,3510700,2309.298
2016-09-07,2499.70,2499.70,2423.00,2440.55,1927000,2427.095
2016-09-06,2519.90,2520.15,2480.00,2484.05,1119500,2470.356
2016-09-05,2514.80,2514.80,2514.80,2514.80,000,2500.936
2016-09-02,2512.00,2519.40,2496.05,2514.80,871100,2500.936
2016-09-01,2524.90,2534.95,2487.05,2507.50,672800,2493.676
2016-08-31,2550.00,2550.00,2500.85,2511.30,1615800,2497.455
2016-08-30,2510.00,2549.80,2501.25,2544.15,722000,2530.124
2016-08-29,2534.95,2534.95,2466.75,2500.55,744300,2486.765
2016-08-26,2559.80,2572.55,2517.20,2524.95,625100,2511.03
2016-08-25,2580.00,2589.70,2526.00,2551.05,969800,2536.986
2016-08-24,2589.80,2602.00,2569.05,2572.05,558400,2557.87
2016-08-23,2544.95,2604.95,2540.20,2601.05,751600,2586.711
2016-08-22,2588.00,2594.45,2536.30,2548.70,1132600,2534.649
2016-08-19,2640.00,2646.45,2600.00,2603.50,1208100,2589.147
2016-08-18,2635.00,2657.55,2630.10,2638.55,646000,2624.004
2016-08-17,2699.00,2699.00,2618.00,2624.55,924200,2610.081
2016-08-16,2738.00,2740.00,2673.85,2691.70,1591800,2676.861
2016-08-15,2738.45,2738.45,2738.45,2738.45,000,2723.353
2016-08-12,2705.00,2744.80,2702.05,2738.45,1163600,2723.353
2016-08-11,2665.55,2715.00,2665.55,2709.90,1116500,2694.96
2016-08-10,2651.00,2682.00,2648.00,2675.40,1031000,2660.651
2016-08-09,2658.00,2659.80,2578.85,2650.20,1130900,2635.59
2016-08-08,2640.00,2668.00,2629.05,2649.50,1029100,2634.893
2016-08-05,2673.90,2684.30,2632.00,2649.10,934200,2634.496
2016-08-04,2670.00,2682.95,2636.25,2652.00,707700,2637.38
2016-08-03,2686.00,2699.00,2649.05,2656.30,1147300,2641.656
2016-08-02,2702.90,2715.70,2689.80,2699.20,1289000,2684.319
2016-08-01,2632.00,2725.00,2632.00,2708.25,1980800,2693.32
2016-07-29,2614.00,2634.90,2599.00,2619.30,1244000,2604.86
